year,amount_USD,project_title_description,donor_org,donor_org_type,recipient_org,recipient_org_type,recipient_location,recipient_location_iso3,source,source_id
2022,161233,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR # 4200275153 IP Agreement Addressing the needs of crisis affected population from Ukraine in Hungary",IOM,Multilateral: UN,Terre des Hommes Foundation,NGOs: International,Hungary,HUN,IOM,4500224021
2022,107688,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR# 4200322998. 1st and 2nd Installment for the project Education and recreational activities for Ukrainian refugees.",IOM,Multilateral: UN,Egyseg Ukran Egyesulet,NGOs: National,Hungary,HUN,IOM,4500246495
2022,53041,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR# 4200327366. Lexis Alapítvány (Lexis Foundation) implements the project 'Supporting basic needs of Ukrainian families"" in Budapest, Hungary as an IP of IOM. The first installment is 19,200,148 HUF, total contract value 21,333,498 HUF.",IOM,Multilateral: UN,Lexis Alapitvany,NGOs: National,Hungary,HUN,IOM,4500248810
2022,13875,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR# 4200327879. Next Step Hungary Association delivers the project 'Multi-level support for Ukrainian refugees and Third Country Nationals in Budapest' as an IP of IOM.",IOM,Multilateral: UN,Next Step Hungary Association,NGOs: National,Hungary,HUN,IOM,4500248816
2022,14706,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR# 4200367557. Improving shelter conditions and social support at shelters in Budapest.",IOM,Multilateral: UN,Oltalom Karitativ Egyesulet,NGOs: National,Hungary,HUN,IOM,4500265059
2022,17243,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP Agreement with Association for Legal Intervention for capacity building for foster families and foster care professionals as per PR 4200245648",IOM,Multilateral: UN,Stowarzyszenie Interwencji Prawnej,NGOs: National,Poland,POL,IOM,4500249638
2022,330386,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP Agreement - The Central Council of Roma (Annex 1)",IOM,Multilateral: UN,Centralna Rada Romow w Polsce,NGOs: National,Poland,POL,IOM,4500273234
2022,15035,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Decont No. 1, 16 May-14 July 2022",IOM,Multilateral: UN,FUNDATIA SCHOTTENER SERV. SOCIALE,NGOs: National,Romania,ROU,IOM,4500232719
2022,3714,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP (Staff and activities)",IOM,Multilateral: UN,FUNDATIA SCHOTTENER SERV. SOCIALE,NGOs: National,Romania,ROU,IOM,4500240117
2022,10701,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Reimbursement no.1 - July 2022 as part of the providing assistance for conflict-affected people from Ukraine and neighboring countries.",IOM,Multilateral: UN,ASOC. ECUMENICA A BISERICILOR,NGOs: National,Romania,ROU,IOM,4500247682
2022,7437,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Decont No. 3, 12 Aug-15 Sept 2022, Project GFFO Germany funds - F. Schottener",IOM,Multilateral: UN,FUNDATIA SCHOTTENER SERV. SOCIALE,NGOs: National,Romania,ROU,IOM,4500250542
2022,11176,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Reimb. no.2 - August 2022, AIDRom, partnership agreement no. 823/15.06.2022_Ukraine",IOM,Multilateral: UN,ASOC. ECUMENICA A BISERICILOR,NGOs: National,Romania,ROU,IOM,4500250547
2022,11176,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Reimbursement no.2 - August as part of providing assistance for conflict - affected people from Ukraine",IOM,Multilateral: UN,ASOC. ECUMENICA A BISERICILOR,NGOs: National,Romania,ROU,IOM,4500252880
2022,7437,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Decont no.3, 12 August - 15 Sept 2022, project GFFO Germany funds - F Schottener",IOM,Multilateral: UN,FUNDATIA SCHOTTENER SERV. SOCIALE,NGOs: National,Romania,ROU,IOM,4500252885
2022,18783,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Decont No. 4, 16 Sept - 14 Oct 2022, as part of the project ""GFFO assistance for Ukraine crisis"" (Germany funds) - F. Schottener",IOM,Multilateral: UN,FUNDATIA SCHOTTENER SERV. SOCIALE,NGOs: National,Romania,ROU,IOM,4500256030
2022,2207,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Decont no. 1, September 2022, as part of project ""Providing assistance to conflict-affected population fleeing the conflict from Ukraine"", partnership agreement no. 1575/01.09.2022 - Asoc. FILANTROPIA Oradea",IOM,Multilateral: UN,ASOCIATIA FILANTROPIA ORADEA,NGOs: Local,Romania,ROU,IOM,4500257514
2022,13753,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Reimbursement no.3 - September 2022 as part of the providing assistance for conflict-affected people from Ukraine and neighboring countries, partnership agreement no. 823/15.06.2022 - AIDRom",IOM,Multilateral: UN,ASOC. ECUMENICA A BISERICILOR,NGOs: National,Romania,ROU,IOM,4500259131
2022,36677,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Decont No. 5, 15 Oct - 03 Nov 2022, as part of the project ""GFFO assistance for Ukraine crisis"" (Germany funds) - Fundatia Schottener",IOM,Multilateral: UN,FUNDATIA SCHOTTENER SERV. SOCIALE,NGOs: National,Romania,ROU,IOM,4500263556
2022,9346,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Decont No. 6, 04 Nov - 15 Nov 2022, as part of the project ""GFFO assistance for Ukraine crisis"" (Germany funds) - Fund. Schottener",IOM,Multilateral: UN,FUNDATIA SCHOTTENER SERV. SOCIALE,NGOs: National,Romania,ROU,IOM,4500266906
2022,27597,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Decont No. 7, 16 Nov - 29 Nov 2022, as part of the project ""GFFO assistance for Ukraine crisis"" (Germany funds) - Fundatia Schottener",IOM,Multilateral: UN,FUNDATIA SCHOTTENER SERV. SOCIALE,NGOs: National,Romania,ROU,IOM,4500269899
2022,13409,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Reimbursement no.4 - October 2022 as part of the providing assistance for conflict-affected people from Ukraine and neighboring countries, partnership agreement no. 823/15.06.2022 - AIDRom",IOM,Multilateral: UN,ASOC. ECUMENICA A BISERICILOR,NGOs: National,Romania,ROU,IOM,4500270188
2022,21538,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR_4200387393",IOM,Multilateral: UN,ASOC. ECUMENICA A BISERICILOR,NGOs: National,Romania,ROU,IOM,4500273842
2022,7537,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR_4200386806",IOM,Multilateral: UN,ASOCIATIA FILANTROPIA ORADEA,NGOs: Local,Romania,ROU,IOM,4500273847
2022,15190,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR_4200388247",IOM,Multilateral: UN,ASOC. ECUMENICA A BISERICILOR,NGOs: National,Romania,ROU,IOM,4500274397
2022,42105,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Decont No. 8, 30 Nov - 31 Dec 2022, as part of the project ""GFFO assistance for Ukraine crisis"" - Fundatia Schottener",IOM,Multilateral: UN,FUNDATIA SCHOTTENER SERV. SOCIALE,NGOs: National,Romania,ROU,IOM,4500274408
2022,18319,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR_4200390022  as per agreement 1575/01.09.2022",IOM,Multilateral: UN,ASOCIATIA FILANTROPIA ORADEA,NGOs: Local,Romania,ROU,IOM,4500275045
2022,35133,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR_4200390834",IOM,Multilateral: UN,ASOCIATIA FILANTROPIA ORADEA,NGOs: Local,Romania,ROU,IOM,4500275312
2022,74942,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  MHPSS first instalment",IOM,Multilateral: UN,IPcko,NGOs: National,Slovakia,SVK,IOM,4500245855
2022,14478,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Final installment",IOM,Multilateral: UN,IPcko,NGOs: National,Slovakia,SVK,IOM,4500274243
2022,542286,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR NO. (4200274042) UA1-2022-624.1_Emergency Health Response to the Humanitarian Crisis in Ukraine_UK-MED  Type of contract signed: PIA UKR/SS/V253/2022 dd 20.05.2022  PO is for internal use  - financial tracking only (no signature",IOM,Multilateral: UN,UK-MED,NGOs: International,Ukraine,UKR,IOM,4500223321
2022,222602,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP Agreement dd 05.04.2022 Mission LEG approval code: UKR/SS/III121/2022 Emergency Response for the Humanitarian Crisis in Ukraine (deployment of mobile health teams composed of physicians, nurses nd psychologists as well as emergency referral ambulances",IOM,Multilateral: UN,Sheptytsky Charitable Institution,NGOs: Local,Ukraine,UKR,IOM,4500225861
2022,48960,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200290948) UA1-2022-3027_IP engagement, NGO ""Friends Hands"" for CCCM activities, Vinnytsia oblast  Type of contract signed: PIA  PO is for internal use  - financial tracking only (no signature required). Created before service is",IOM,Multilateral: UN,ICF FRIENDS HANDS,NGOs: National,Ukraine,UKR,IOM,4500232729
2022,73440,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200291004) UA1-2022-3026_IP Engagement, NGO Spilna sprava for CCCM activities, Vinnytsia oblast  Type of contract signed: PIA  PO is for internal use  - financial tracking only (no signature required). Created before service is re",IOM,Multilateral: UN,NGO SPILNA SPRAVA,NGOs: National,Ukraine,UKR,IOM,4500235383
2022,5075,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP services in Ivano-Frankivsk and Lviv regions_CCCM",IOM,Multilateral: UN,IVANO-FRANKIVSKE OO,NGOs: National,Ukraine,UKR,IOM,4500246484
2022,1656854,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Mobile water treatment and distribution in Ukraine",IOM,Multilateral: UN,CENPO Water Missions International,Unknown,Ukraine,UKR,IOM,4500251107
2022,205528,"Lifesaving Assistance for Conflict-Affected People in Ukraine and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP Services for Distribution of Emergency Shelter kits, in multiple oblasts",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500275116
2022,159000,"2022 Joint Response Plan for the Rohingya Humanitarian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Cost of Nowzuwan Contract agreement of Site Development in Camps 20 <(>&<)> 20E PR#4200232073 Program/Unit: Program Support SMSD Requester: Arman Rahim Chy Duration: April to June 2022)",IOM,Multilateral: UN,NOWZUWAN,NGOs: National,Bangladesh,BGD,IOM,4500211447
2022,2142,"2022 Joint Response Plan for the Rohingya Humanitarian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP agreement with NGOF at camp 9 PR#4200229417 Program/Unit: Water Sanitation adn Gygiene Duration: Aprail 1-30, 2022",IOM,Multilateral: UN,NGO FORUM FOR PUBLIC HEALTH,NGOs: National,Bangladesh,BGD,IOM,4500211568
2022,403000,"2022 Joint Response Plan for the Rohingya Humanitarian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Cost of AAB contract agreement of Site Development in Camps 11, 12 <(>&<)> 19 Duration: Two months from April to June 2022 PR#4200233945 Program/Unit: Programme Support SMSD Requester: Arman Rahim Chy",IOM,Multilateral: UN,ACTION AID BANGLADESH,NGOs: International,Bangladesh,BGD,IOM,4500211900
2022,62101,"2022 Joint Response Plan for the Rohingya Humanitarian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  DRC new partnership agreement Duration:Two Months from April to June 2022 PR#4200242883 Program: Protection Requester: Thui Sha Ching",IOM,Multilateral: UN,Danish Refugee Council(DRC),NGOs: International,Bangladesh,BGD,IOM,4500214286
2022,35417,"2022 Joint Response Plan for the Rohingya Humanitarian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Cost of DRC contract agreement of Site Management Support in Camp 8E, 8W, 10,11 <(>&<)> 12 Duration:3 Month from April to June 2022 PR#4200243637 Program: Program Suppor SMSD Requester: Arman Rahim Chy",IOM,Multilateral: UN,Danish Refugee Council(DRC),NGOs: International,Bangladesh,BGD,IOM,4500214678
2022,297697,"2022 Joint Response Plan for the Rohingya Humanitarian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  cost of CARE contract agreement of Site Management Support <(>&<)> Site Development During: April to June 2022 PR#4200243717 Program: Program Support SMSD Requester: Arman Rahim Chy",IOM,Multilateral: UN,CARE BANGLADESH,NGOs: International,Bangladesh,BGD,IOM,4500214688
2022,67557,"2022 Joint Response Plan for the Rohingya Humanitarian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Staff cost",IOM,Multilateral: UN,NOWZUWAN,NGOs: National,Bangladesh,BGD,IOM,4500257677
2022,322900,"2022 Joint Response Plan for the Rohingya Humanitarian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Staff cost",IOM,Multilateral: UN,Danish Refugee Council(DRC),NGOs: International,Bangladesh,BGD,IOM,4500260047
2022,148011,"2022 Joint Response Plan for the Rohingya Humanitarian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR-4200345775 Unit-SMSD Requester-Arman Rahim Chy",IOM,Multilateral: UN,SHUSHILAN,NGOs: National,Bangladesh,BGD,IOM,4500260054
2022,100000,"2022 Joint Response Plan for the Rohingya Humanitarian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR - 4200345750 Unit- SMSD Requestor-Arman Rahim Chy",IOM,Multilateral: UN,CARE BANGLADESH,NGOs: International,Bangladesh,BGD,IOM,4500262585
